season,week,celebrity_name,judge_pct,fan_pct,new_score,old_score,is_eliminated
1,6,Kelly Monaco,0.5045871559633027,0.5045870272703887,0.5045871096338537,1.0091741832336916,False
2,1,Drew Lachey,0.12307692307692308,0.123567271267355,0.12335151806356498,0.2466441943442781,False
2,1,George Hamilton,0.09230769230769231,0.0908394267521577,0.09148546359659293,0.18314711905985,False
2,1,Giselle Fernandez,0.11794871794871793,0.1173902275272805,0.11763596331271298,0.23533894547599843,False
2,1,Jerry Rice,0.1076923076923077,0.1059470626645916,0.10671497047678669,0.21363937035689928,False
2,1,Kenny Mayne,0.06666666666666667,0.0702937682844424,0.06869784357262108,0.13696043495110907,True
2,1,Lisa Rinna,0.09743589743589745,0.0956193741480427,0.0964186443946988,0.19305527158394015,False
2,1,Master P,0.06153846153846154,0.0667798306786811,0.0644736282569845,0.12831829221714264,False
2,1,Stacy Keibler,0.11282051282051285,0.111521969997142,0.11209332883942519,0.22434248281765484,False
2,1,Tatum O'Neal,0.11794871794871793,0.1173902275272805,0.11763596331271298,0.23533894547599843,False
2,1,Tia Carrere,0.10256410256410256,0.1006508411530262,0.1014926761738998,0.20321494371712875,False
2,2,Drew Lachey,0.135,0.1355531374598457,0.13528763147911976,0.2705531374598457,False
2,2,George Hamilton,0.11,0.108241378765406,0.10908551695801114,0.218241378765406,False
2,2,Giselle Fernandez,0.12,0.1184349330779025,0.11918616520050931,0.23843493307790248,False
2,2,Jerry Rice,0.115,0.1132234977835465,0.11407621884744418,0.2282234977835465,False
2,2,Lisa Rinna,0.1,0.0989251715904595,0.09944108922703895,0.19892517159045953,False
2,2,Master P,0.08,0.0826292489882594,0.08136720947389489,0.1626292489882594,False
2,2,Stacy Keibler,0.145,0.1483187570841205,0.14672575368374266,0.2933187570841205,False
2,2,Tatum O'Neal,0.085,0.0864324964850535,0.08574489817222783,0.1714324964850535,True
2,2,Tia Carrere,0.11,0.108241378765406,0.10908551695801114,0.218241378765406,False
2,3,Drew Lachey,0.14835164835164835,0.1482255901120096,0.14829114039662175,0.2965772384636579,False
2,3,George Hamilton,0.12087912087912088,0.1189799689743448,0.11996752796482837,0.23985908985346568,False
2,3,Giselle Fernandez,0.12087912087912088,0.1189799689743448,0.11996752796482837,0.23985908985346568,True
2,3,Jerry Rice,0.1043956043956044,0.1042807748098142,0.1043404861944251,0.2086763792054186,False
2,3,Lisa Rinna,0.13736263736263735,0.1357511299945171,0.13658911382593963,0.2731137673571544,False
2,3,Master P,0.07692307692307693,0.0837056768815459,0.08017872490314204,0.16062875380462283,False
2,3,Stacy Keibler,0.14835164835164835,0.1482255901120096,0.14829114039662175,0.2965772384636579,False
2,3,Tia Carrere,0.14285714285714285,0.1418513001414136,0.1423743383535928,0.28470844299855647,False
2,4,Drew Lachey,0.1772151898734177,0.1757723810902701,0.17658035400883276,0.3529875709636878,False
2,4,George Hamilton,0.13291139240506328,0.1289033999801231,0.13114787573808961,0.26181479238518635,False
2,4,Jerry Rice,0.1518987341772152,0.1472268624159748,0.14984311060226943,0.29912559659319,False
2,4,Lisa Rinna,0.16455696202531644,0.1608676977124541,0.162933685727657,0.32542465973777057,False
2,4,Master P,0.05063291139240507,0.0724657415175913,0.03791990826006889,0.12309865290999637,True
2,4,Stacy Keibler,0.16455696202531644,0.1608676977124541,0.162933685727657,0.32542465973777057,False
2,4,Tia Carrere,0.15822784810126586,0.1538962195711321,0.156321931548007,0.312124067672398,False
2,5,Drew Lachey,0.17880794701986755,0.178231027470665,0.1785771792001865,0.35703897449053257,False
2,5,George Hamilton,0.1589403973509934,0.1582024145507475,0.15864520423089504,0.3171428119017409,False
2,5,Jerry Rice,0.152317880794702,0.1520394791734639,0.15220652014620675,0.3043573599681659,False
2,5,Lisa Rinna,0.16556291390728478,0.1646151651251829,0.16518381439444402,0.33017807903246765,False
2,5,Stacy Keibler,0.19867549668874168,0.2007952864907702,0.19952341260955309,0.3994707831795119,False
2,5,Tia Carrere,0.1456953642384106,0.1461166271891704,0.14586386941871451,0.29181199142758096,True
2,6,Drew Lachey,0.22556390977443608,0.2257037536986153,0.2256142535871406,0.45126766347305136,False
2,6,George Hamilton,0.17293233082706766,0.1734805380220125,0.1731296854172478,0.3464128688490802,True
2,6,Jerry Rice,0.17293233082706766,0.1734805380220125,0.1731296854172478,0.3464128688490802,False
2,6,Lisa Rinna,0.2030075187969925,0.2016314165587442,0.2025121219912231,0.4046389353557367,False
2,6,Stacy Keibler,0.22556390977443608,0.2257037536986153,0.2256142535871406,0.45126766347305136,False
2,7,Drew Lachey,0.2696078431372549,0.2687097313257092,0.2693204473575603,0.538317574462964,False
2,7,Jerry Rice,0.20098039215686278,0.2042044968674772,0.20201210566425942,0.40518488902433997,False
2,7,Lisa Rinna,0.25980392156862747,0.2583760404811043,0.25934699962062,0.5181799620497318,True
2,7,Stacy Keibler,0.2696078431372549,0.2687097313257092,0.2693204473575603,0.538317574462964,False
2,8,Drew Lachey,0.3438729131809769,0.3438121652054386,0.3438559037478262,0.6876850783864155,False
2,8,Jerry Rice,0.31620636785880724,0.316428035865442,0.316268434900665,0.6326344037242493,False
2,8,Stacy Keibler,0.339920718960216,0.3397597989291193,0.33987566135150893,0.6796805178893353,False
3,1,Emmitt Smith,0.11320754716981131,0.1137506033204437,0.11351165861416546,0.22695815049025503,False
3,1,Harry Hamlin,0.08018867924528301,0.0791069563432197,0.07958291442012756,0.1592956355885027,False
3,1,Jerry Springer,0.07547169811320754,0.0751070194248773,0.07526747804774261,0.15057871753808483,False
3,1,Joey Lawrence,0.0990566037735849,0.0973534318968454,0.09810282752261079,0.1964100356704303,False
3,1,Mario Lopez,0.12264150943396226,0.1261891468289911,0.12462818637517842,0.24883065626295336,False
3,1,Monique Coleman,0.08962264150943396,0.0877572429314319,0.08857801830575282,0.17737988444086586,False
3,1,Sara Evans,0.07075471698113209,0.0713093339404202,0.07106530247833344,0.14206405092155228,False
3,1,Shanna Moakler,0.0849056603773585,0.08331991589877,0.08401764346934895,0.1682255762761285,False
3,1,Tucker Carlson,0.05660377358490567,0.0610300796895239,0.05908250500349188,0.11763385327442957,True
3,1,Vivica A. Fox,0.10377358490566041,0.1025381348627381,0.10308173288162392,0.20631171976839852,False
3,1,Willa Ford,0.10377358490566041,0.1025381348627381,0.10308173288162392,0.20631171976839852,False
3,2,Emmitt Smith,0.10434782608695653,0.1038503186614261,0.10408912222568072,0.20819814474838264,False
3,2,Harry Hamlin,0.09130434782608696,0.0912075304136766,0.09125400277163358,0.18251187823976356,False
3,2,Jerry Springer,0.08260869565217391,0.0951198602975,0.08911450126774348,0.1777285559496739,False
3,2,Joey Lawrence,0.12608695652173912,0.1288111380838661,0.12750353093404515,0.2548980946056052,False
3,2,Mario Lopez,0.09130434782608696,0.0912075304137933,0.09125400277169426,0.18251187823988024,False
3,2,Monique Coleman,0.11304347826086955,0.1132127870999718,0.11313151885720274,0.22625626536084137,False
3,2,Sara Evans,0.09130434782608696,0.0912075304074138,0.09125400276837692,0.18251187823350076,False
3,2,Shanna Moakler,0.09565217391304348,0.082076382037086,0.0885927621375456,0.17772855595012949,True
3,2,Vivica A. Fox,0.10434782608695653,0.1038503187308979,0.10408912226180606,0.20819814481785442,False
3,2,Willa Ford,0.1,0.0994566038543679,0.09971743400427133,0.19945660385436792,False
3,3,Emmitt Smith,0.09178743961352655,0.1058088898452715,0.09851773572476412,0.19759632945879804,False
3,3,Harry Hamlin,0.10628019323671496,0.0913161362226652,0.09909744586997107,0.19759632945938016,True
3,3,Jerry Springer,0.10144927536231885,0.1014654604127115,0.10145704418650732,0.20291473577503033,False
3,3,Joey Lawrence,0.10628019323671496,0.1059545990570006,0.10612390803045207,0.21223479229371556,False
3,3,Mario Lopez,0.10628019323671496,0.1059545990718575,0.10612390803758338,0.21223479230857245,False
3,3,Monique Coleman,0.13043478260869565,0.1314650822156927,0.13092932642005423,0.2618998648243883,False
3,3,Sara Evans,0.1207729468599034,0.1206155518933721,0.12069739727596837,0.2413884987532755,False
3,3,Vivica A. Fox,0.13043478260869565,0.1314650822156927,0.13092932642005423,0.2618998648243883,False
3,3,Willa Ford,0.10628019323671496,0.1059545990657358,0.10612390803464497,0.21223479230245076,False
3,4,Emmitt Smith,0.12121212121212119,0.1209374598173583,0.12109127019842553,0.24214958102947948,False
3,4,Jerry Springer,0.1111111111111111,0.1116152252568114,0.11133292133521924,0.2227263363679225,False
3,4,Joey Lawrence,0.13636363636363635,0.1363298983661353,0.1363487916447359,0.27269353472977165,False
3,4,Mario Lopez,0.1464646464646465,0.147606581131834,0.14696709771820898,0.2940712275964805,False
3,4,Monique Coleman,0.12121212121212119,0.1209374598137076,0.1210912701968192,0.2421495810258288,False
3,4,Sara Evans,0.10101010101010101,0.1204565496673839,0.10956653841930547,0.2214666506774849,False
3,4,Vivica A. Fox,0.12121212121212119,0.1002545295237535,0.1119907808692394,0.22146665073587468,True
3,4,Willa Ford,0.1414141414141414,0.1418622964230157,0.1416113296180461,0.2832764378371571,False
3,5,Emmitt Smith,0.14917127071823205,0.1491095462479441,0.14914658093011687,0.29828081696617614,False
3,5,Jerry Springer,0.13259668508287292,0.1327754221950259,0.1326681799277341,0.26537210727789884,False
3,5,Joey Lawrence,0.13812154696132597,0.1380109706181714,0.13807731642406415,0.2761325175794974,False
3,5,Mario Lopez,0.14917127071823205,0.1491095462479441,0.14914658093011687,0.29828081696617614,False
3,5,Monique Coleman,0.14917127071823205,0.1491095462479441,0.14914658093011687,0.29828081696617614,False
3,5,Sara Evans,0.13259668508287292,0.1327754221950259,0.1326681799277341,0.26537210727789884,True
3,5,Willa Ford,0.14917127071823205,0.1491095462479441,0.14914658093011687,0.29828081696617614,True
3,6,Emmitt Smith,0.211864406779661,0.2102543748595508,0.21128479528842134,0.4221187816392118,False
3,6,Jerry Springer,0.15254237288135591,0.1562891687244854,0.15389121938488254,0.3088315416058413,False
3,6,Joey Lawrence,0.2033898305084746,0.2015314049701784,0.20272079731468795,0.404921235478653,False
3,6,Mario Lopez,0.23728813559322035,0.2387547204294406,0.23781610613425963,0.47604285602266094,False
3,6,Monique Coleman,0.19491525423728814,0.1931703310163447,0.1942870818777485,0.38808558525363285,False
3,7,Emmitt Smith,0.2111111111111111,0.2108230041156479,0.21101891687256288,0.421934115226759,False
3,7,Jerry Springer,0.1703703703703704,0.1719691731180766,0.17088198724963638,0.342339543488447,True
3,7,Joey Lawrence,0.2111111111111111,0.2108230041156479,0.21101891687256288,0.421934115226759,False
3,7,Mario Lopez,0.2074074074074074,0.2069548016440605,0.20726257356313638,0.4143622090514679,False
3,7,Monique Coleman,0.2,0.1994300170065671,0.19981760544210148,0.3994300170065671,False
3,8,Emmitt Smith,0.24770642201834864,0.2476223445953053,0.2476828803398965,0.49532876661365394,False
3,8,Joey Lawrence,0.24770642201834864,0.2476223445953053,0.2476828803398965,0.49532876661365394,False
3,8,Mario Lopez,0.26146788990825687,0.261635065499358,0.2615146990737652,0.5231029554076149,False
3,8,Monique Coleman,0.24311926605504589,0.2431202453100313,0.24311954024644178,0.48623951136507715,True
3,9,Emmitt Smith,0.33333333333333326,0.3333333333333333,0.33333333333333326,0.6666666666666665,False
3,9,Joey Lawrence,0.33333333333333326,0.3333333333333333,0.33333333333333326,0.6666666666666665,False
3,9,Mario Lopez,0.33333333333333326,0.3333333333333333,0.33333333333333326,0.6666666666666665,False
3,10,Emmitt Smith,0.5,0.5,0.5,1.0,False
3,10,Mario Lopez,0.5,0.5,0.5,1.0,False
4,1,Apolo Anton Ohno,0.10194174757281552,0.10113871363426,0.10149204856722444,0.2030804612070755,False
4,1,Billy Ray Cyrus,0.06310679611650485,0.0659771527002437,0.0647141958033986,0.12908394881674856,False
4,1,Clyde Drexler,0.07766990291262135,0.0774399413528418,0.0775411244391448,0.15510984426546315,False
4,1,Heather Mills,0.08737864077669903,0.086167993373731,0.08670067823103694,0.17354663415043003,False
4,1,Ian Ziering,0.10194174757281552,0.10113871363426,0.10149204856722444,0.2030804612070755,False
4,1,Joey Fatone,0.11650485436893204,0.1187104282587512,0.11773997574723077,0.23521528262768324,False
4,1,John Ratzenberger,0.0825242718446602,0.0816874797833413,0.08205566829032163,0.1642117516280015,False
4,1,Laila Ali,0.11165048543689321,0.1125377919200191,0.11214737706744372,0.22418827735691232,False
4,1,Leeza Gibbons,0.07281553398058252,0.0734132639743226,0.07315026277707698,0.14622879795490512,False
4,1,Paulina Porizkova,0.09223300970873788,0.0908942606841144,0.09148331025494874,0.18312727039285226,False
4,1,Shandi Finnessey,0.09223300970873788,0.0908942606841144,0.09148331025494874,0.18312727039285226,False
4,2,Apolo Anton Ohno,0.10612244897959185,0.1068170210263715,0.10648362644391728,0.21293947000596336,False
4,2,Billy Ray Cyrus,0.08571428571428572,0.0854698197617145,0.08558716341894869,0.17118410547600021,False
4,2,Clyde Drexler,0.07346938775510205,0.0854026619046797,0.07967469031288243,0.15887204965978174,False
4,2,Heather Mills,0.09795918367346941,0.0977184432140419,0.0978339986345671,0.1956776268875113,False
4,2,Ian Ziering,0.08979591836734693,0.0893760430117294,0.08957758318242581,0.17917196137907632,False
4,2,Joey Fatone,0.09795918367346941,0.0977184432140419,0.0978339986345671,0.1956776268875113,False
4,2,John Ratzenberger,0.08571428571428572,0.0854698196099304,0.08558716334002095,0.17118410532421613,False
4,2,Laila Ali,0.11020408163265309,0.1116693557541096,0.11096602417581049,0.22187343738676268,False
4,2,Leeza Gibbons,0.08571428571428572,0.0854698197617145,0.08558716341894869,0.17118410547600021,False
4,2,Paulina Porizkova,0.08571428571428572,0.0731577639461801,0.0791848943948708,0.1588720496604658,True
4,2,Shandi Finnessey,0.0816326530612245,0.0817308087954861,0.08168369404304053,0.16336346185671058,False
4,3,Apolo Anton Ohno,0.10550458715596331,0.1055089428183058,0.1055066778738877,0.21101352997426912,False
4,3,Billy Ray Cyrus,0.0963302752293578,0.096444676583632,0.09638518787940942,0.19277495181298981,False
4,3,Clyde Drexler,0.07339449541284404,0.0955249777708088,0.08401712694466712,0.16891947318365286,False
4,3,Heather Mills,0.11009174311926609,0.1103254638441906,0.11020392906722985,0.22041720696345668,False
4,3,Ian Ziering,0.11009174311926609,0.1103254642895191,0.11020392928098753,0.22041720740878518,False
4,3,Joey Fatone,0.11009174311926609,0.1103254642895191,0.11020392928098753,0.22041720740878518,False
4,3,John Ratzenberger,0.09174311926605505,0.0921856719820124,0.09195554456971458,0.18392879124806744,False
4,3,Laila Ali,0.0963302752293578,0.096444676871206,0.09638518801744494,0.1927749521005638,False
4,3,Leeza Gibbons,0.11009174311926609,0.1103254635930489,0.11020392894668184,0.220417206712315,False
4,3,Shandi Finnessey,0.0963302752293578,0.0725891979577569,0.08493455813898937,0.1689194731871147,True
4,4,Apolo Anton Ohno,0.1368421052631579,0.1370929661621073,0.13695248405869564,0.2739350714252652,False
4,4,Billy Ray Cyrus,0.11052631578947368,0.1082369755787558,0.10951900609675781,0.21876329136822947,False
4,4,Clyde Drexler,0.07894736842105263,0.0859484429979281,0.08202784123487783,0.16489581141898074,False
4,4,Heather Mills,0.12105263157894736,0.1189739739626813,0.1201380222277903,0.24002660554162866,False
4,4,Ian Ziering,0.1263157894736842,0.1247327174271618,0.12561923777321435,0.251048506900846,False
4,4,Joey Fatone,0.14736842105263157,0.1506664980506931,0.14881957493177864,0.2980349191033247,False
4,4,John Ratzenberger,0.08421052631578947,0.0854261651380944,0.08474540739760364,0.16963669145388388,False
4,4,Laila Ali,0.11052631578947368,0.1082369755787558,0.10951900609675781,0.21876329136822947,False
4,4,Leeza Gibbons,0.08421052631578947,0.0806852851038221,0.08265942018252383,0.16489581141961157,True
4,5,Apolo Anton Ohno,0.17045454545454544,0.1745044679472037,0.17207451445160876,0.34495901340174917,False
4,5,Billy Ray Cyrus,0.09659090909090909,0.0966446891349823,0.09661242110853838,0.19323559822589137,False
4,5,Clyde Drexler,0.07386363636363637,0.0805777915827602,0.0765492984512859,0.15444142794639656,True
4,5,Heather Mills,0.11931818181818182,0.1159152634309193,0.11795701446327682,0.23523344524910111,False
4,5,Ian Ziering,0.13636363636363635,0.1328503189285384,0.13495830938959716,0.26921395529217473,False
4,5,Joey Fatone,0.14204545454545456,0.1390283151254496,0.14083859877745258,0.28107376967090414,False
4,5,John Ratzenberger,0.10227272727272728,0.1011389991730993,0.1018192360328761,0.20341172644582659,False
4,5,Laila Ali,0.1590909090909091,0.1593401546770468,0.15919060732536416,0.3184310637679559,False
4,6,Apolo Anton Ohno,0.16470588235294115,0.1652714301554598,0.16490947956184787,0.32997731250840096,False
4,6,Billy Ray Cyrus,0.12352941176470589,0.1243884592517352,0.12383866886003643,0.24791787101644108,False
4,6,Heather Mills,0.13529411764705881,0.1111074276880886,0.12658690926182953,0.2464015453351474,True
4,6,Ian Ziering,0.14117647058823526,0.1405797975570075,0.14096166829699328,0.2817562681452428,False
4,6,Joey Fatone,0.1588235294117647,0.1587446160442741,0.15879512059946807,0.3175681454560388,False
4,6,John Ratzenberger,0.11176470588235295,0.1346368393148105,0.11999867391803766,0.24640154519716345,False
4,6,Laila Ali,0.16470588235294115,0.1652714299886239,0.16490947950178692,0.329977312341565,False
4,7,Apolo Anton Ohno,0.17475728155339806,0.1736748231480591,0.1744108948636896,0.34843210470145713,False
4,7,Billy Ray Cyrus,0.12297734627831716,0.1466289682517095,0.13054586530980272,0.2696063145300267,False
4,7,Ian Ziering,0.17475728155339806,0.1736748231480591,0.1744108948636896,0.34843210470145713,False
4,7,Joey Fatone,0.19093851132686082,0.1910230697788059,0.19096557003148326,0.3819615811056667,False
4,7,John Ratzenberger,0.14563106796116504,0.1239752465753389,0.13870120511770068,0.26960631453650397,True
4,7,Laila Ali,0.19093851132686082,0.1910230690980272,0.19096556981363408,0.38196158042488804,False
4,8,Apolo Anton Ohno,0.2310756972111553,0.2313851078497087,0.23116233218995025,0.462460805060864,False
4,8,Billy Ray Cyrus,0.15139442231075698,0.1553494478256733,0.15250182945493357,0.3067438701364303,True
4,8,Ian Ziering,0.18725099601593626,0.1858537269294955,0.18685976067173282,0.37310472294543173,False
4,8,Joey Fatone,0.2191235059760956,0.217962384507554,0.21879839196490397,0.4370858904836496,False
4,8,Laila Ali,0.21115537848605576,0.2094493328875683,0.21067768571847928,0.4206047113736241,False
4,9,Apolo Anton Ohno,0.24894514767932488,0.2489230511891862,0.2489398445216916,0.4978681988685111,False
4,9,Ian Ziering,0.24472573839662448,0.2447570730821608,0.2447332587211532,0.48948281147878525,True
4,9,Joey Fatone,0.25316455696202533,0.2531599378643265,0.2531634483785776,0.5063244948263519,False
4,9,Laila Ali,0.25316455696202533,0.2531599378643265,0.2531634483785776,0.5063244948263519,False
4,10,Apolo Anton Ohno,0.33976850076853665,0.339795494358974,0.3397738994866241,0.6795639951275106,False
4,10,Joey Fatone,0.3320460681848981,0.3320138389771359,0.33203962234334566,0.664059907162034,False
4,10,Laila Ali,0.3281854310465651,0.3281906666638901,0.3281864781700301,0.6563760977104551,False
5,1,Albert Reed,0.08171206225680933,0.081030951438203,0.08133064019838979,0.16274301369501232,False
5,1,Cameron Mathison,0.08171206225680933,0.081030951438203,0.08133064019838979,0.16274301369501232,False
5,1,Floyd Mayweather Jr. ,0.07003891050583658,0.0704394430729808,0.07026320874343735,0.14047835357881738,False
5,1,Helio Castroneves,0.0972762645914397,0.0976707009568322,0.09749714895605952,0.1949469655482719,False
5,1,Jane Seymour,0.0933852140077821,0.0932150341418445,0.09328991328285705,0.1866002481496266,False
5,1,Jennie Garth,0.08171206225680933,0.081030951438203,0.08133064019838979,0.16274301369501232,False
5,1,Josie Maran,0.0622568093385214,0.0641592428925883,0.06332217212879887,0.1264160522311097,True
5,1,Marie Osmond,0.08171206225680933,0.081030951438203,0.08133064019838979,0.16274301369501232,False
5,1,Mark Cuban,0.08171206225680933,0.081030951438203,0.08133064019838979,0.16274301369501232,False
5,1,Mel B,0.0933852140077821,0.0932150341418445,0.09328991328285705,0.1866002481496266,False
5,1,Sabrina Bryan,0.10116731517509728,0.1023393480807257,0.10182365360224921,0.20350666325582298,False
5,1,Wayne Newton,0.07392996108949416,0.0738064395221685,0.0738607890117918,0.14773640061166265,False
5,2,Albert Reed,0.08823529411764706,0.0615994918515797,0.07438467693929204,0.14983478596922678,True
5,2,Cameron Mathison,0.08823529411764706,0.0881388884458987,0.08818516316833792,0.17637418256354576,False
5,2,Floyd Mayweather Jr. ,0.08823529411764706,0.0881388884073103,0.08818516314827195,0.17637418252495735,False
5,2,Helio Castroneves,0.11344537815126053,0.1149152967387723,0.11420973581676666,0.2283606748900328,False
5,2,Jane Seymour,0.08823529411764706,0.0881388884414648,0.08818516316603228,0.17637418255911186,False
5,2,Jennie Garth,0.08823529411764706,0.0881388884414647,0.08818516316603224,0.17637418255911175,False
5,2,Marie Osmond,0.10084033613445378,0.1007727327970826,0.10080518239902078,0.20161306893153638,False
5,2,Mark Cuban,0.07563025210084033,0.0769206880475482,0.07630127879312842,0.15255094014838855,False
5,2,Mel B,0.09663865546218489,0.0963979783422457,0.09651350335981651,0.1930366338044306,False
5,2,Sabrina Bryan,0.1092436974789916,0.1100286826936271,0.10965188979060206,0.21927238017261869,False
5,2,Wayne Newton,0.06302521008403361,0.0868095757930053,0.07539308025269889,0.1498347858770389,False
5,3,Cameron Mathison,0.09623430962343096,0.0955132388624194,0.09588819565814541,0.19174754848585035,False
5,3,Floyd Mayweather Jr. ,0.08786610878661087,0.0878457869651775,0.08785635431232286,0.17571189575178836,False
5,3,Helio Castroneves,0.100418410041841,0.0995943931065056,0.10002288191288,0.2000128031483466,False
5,3,Jane Seymour,0.11297071129707112,0.1129142726239693,0.11294362073398226,0.22588498392104042,False
5,3,Jennie Garth,0.1087866108786611,0.1082872996733492,0.10854694150011138,0.2170739105520103,False
5,3,Marie Osmond,0.1087866108786611,0.1082872996733492,0.10854694150011138,0.2170739105520103,False
5,3,Mark Cuban,0.08368200836820083,0.0842460641784274,0.08395275515710958,0.16792807254662823,False
5,3,Mel B,0.11297071129707112,0.1129142726239693,0.11294362073398226,0.22588498392104042,False
5,3,Sabrina Bryan,0.11297071129707112,0.1129142726239693,0.11294362073398226,0.22588498392104042,False
5,3,Wayne Newton,0.07531380753138076,0.0774830996688635,0.07635506775737247,0.15279690720024425,True
5,4,Cameron Mathison,0.11538461538461538,0.1150720930822127,0.1152471055715582,0.2304567084668281,False
5,4,Floyd Mayweather Jr. ,0.0982905982905983,0.0945888290025199,0.09666181980384381,0.1928794272931182,True
5,4,Helio Castroneves,0.11538461538461538,0.1150720930822127,0.1152471055715582,0.2304567084668281,False
5,4,Jane Seymour,0.1111111111111111,0.1107328401148328,0.11094467187274865,0.22184395122594391,False
5,4,Jennie Garth,0.11538461538461538,0.1150720930822127,0.1152471055715582,0.2304567084668281,False
5,4,Marie Osmond,0.1111111111111111,0.1107328401148328,0.11094467187274865,0.22184395122594391,False
5,4,Mark Cuban,0.09401709401709402,0.0988623288600349,0.09614899734798801,0.19287942287712892,False
5,4,Mel B,0.1111111111111111,0.1107328401148328,0.11094467187274865,0.22184395122594391,False
5,4,Sabrina Bryan,0.1282051282051282,0.1291340425463082,0.12861385051524737,0.2573391707514364,False
5,5,Cameron Mathison,0.1306532663316583,0.1299596104167492,0.13037580396569465,0.2606128767484075,False
5,5,Helio Castroneves,0.11557788944723621,0.1151943495489298,0.11542447348791365,0.230772238996166,False
5,5,Jane Seymour,0.1306532663316583,0.1299596104167492,0.13037580396569465,0.2606128767484075,False
5,5,Jennie Garth,0.12562814070351758,0.124838725471513,0.12531237461071576,0.25046686617503056,False
5,5,Marie Osmond,0.10552763819095476,0.1062950468124496,0.10583460163955269,0.21182268500340434,False
5,5,Mark Cuban,0.10552763819095476,0.1062950468124496,0.10583460163955269,0.21182268500340434,True
5,5,Mel B,0.1457286432160804,0.1466174374507775,0.14608416090995924,0.29234608066685785,False
5,5,Sabrina Bryan,0.1407035175879397,0.1408401730703818,0.14075817978091654,0.2815436906583215,False
5,6,Cameron Mathison,0.1388888888888889,0.1385435644335341,0.13876457208496118,0.277432453322423,False
5,6,Helio Castroneves,0.15555555555555556,0.1555689761565981,0.15556038697193086,0.31112453171215365,False
5,6,Jane Seymour,0.12222222222222219,0.1367996382409343,0.12747009198895856,0.2590218604631565,False
5,6,Jennie Garth,0.15,0.1496793727376473,0.14988457418555304,0.29967937273764733,False
5,6,Marie Osmond,0.12777777777777777,0.1312441774366578,0.12902568165497458,0.2590219552144356,False
5,6,Mel B,0.16666666666666663,0.1680312994202801,0.16715793445796748,0.33469796608694674,False
5,6,Sabrina Bryan,0.1388888888888889,0.1201329715743481,0.13213675865565422,0.259021860463237,True
5,7,Cameron Mathison,0.16346153846153846,0.1634417847426408,0.1634552172714912,0.32690332320417925,False
5,7,Helio Castroneves,0.16666666666666663,0.1666153128784024,0.16665023345442206,0.333281979545069,False
5,7,Jane Seymour,0.16025641025641024,0.1603287029167321,0.16027954390771323,0.3205851131731423,True
5,7,Jennie Garth,0.16987179487179488,0.1698504610022491,0.16986496803354023,0.339722255874044,False
5,7,Marie Osmond,0.16666666666666663,0.1666153128784024,0.16665023345442206,0.333281979545069,False
